28.22.16.00.00.00.15.10.1;лифт прочие;лифт (кроме имеющих электропривод) прочие;Штука
28.22.16.00.00.00.16.10.1;подъемная платформа для инвалидов вертикальная;подъемная платформа для инвалидов вертикальная без ограждения шахты с грузоподъемностью от 120 кг до 500 кг;Штука
28.22.16.00.00.00.16.11.1;подъемная платформа для инвалидов вертикальная;подъемная платформа для инвалидов вертикальная с ограждением шахты с грузоподъемностью от 120 кг до 500 кг;Штука
28.22.16.00.00.00.16.12.1;подъемная платформа для инвалидов наклонная;подъемная платформа для инвалидов наклонная без ограничения шахты с грузоподъемностью от 120 кг до 500 кг;Штука
28.22.16.00.00.00.16.13.1;подъемная платформа для инвалидов наклонная;Платформы подъемные для инвалидов с гидравлическим  приводом;Штука
28.22.16.00.00.00.16.14.1;подъемная платформа для инвалидов наклонная;Платформы подъемные для инвалидов с пневматическим приводом;Штука
28.22.16.00.00.00.16.15.1;подъемная платформа для инвалидов наклонная;Платформы подъемные для инвалидов с ручным приводом;Штука
28.22.16.00.00.00.17.10.1;подъемник скиповый;подъемник скиповый с электроприводом типоразмер СДП-4,5 с полезной грузоподъемностью 10 т;Штука
28.22.16.00.00.00.17.11.1;подъемник скиповый;подъемник скиповый с электроприводом типоразмер СДП-8 с полезной грузоподъемностью 15 т;Штука
28.22.16.00.00.00.17.12.1;подъемник скиповый;подъемник скиповый с электроприводом типоразмер СДП-10 с полезной грузоподъемностью 22,5 т;Штука
28.22.16.00.00.00.17.13.1;подъемник скиповый;подъемник скиповый с электроприводом типоразмер СДП-13,5 с полезной грузоподъемностью 29 т;Штука
28.22.16.00.00.00.17.14.1;подъемник скиповый;подъемник скиповый с электроприводом типоразмер СДП-20 с полезной грузоподъемностью 39 т;Штука
28.22.16.00.00.00.17.15.1;подъемник скиповый;подъемник скиповый (кроме имеющих электропривод) прочие;Штука
28.22.16.00.00.00.18.10.1;скиповое загрузочное устройство;скиповое загрузочное устройство (для механизации поверхности шахт и околоствольных дворов);Штука
28.22.16.00.00.00.19.10.1;скиповое разгрузочное устройство;скиповое разгрузочное устройство (для механизации поверхности шахт и околоствольных дворов);Штука
28.22.16.00.00.00.20.10.1;эскалатор тоннельный;эскалатор тоннельный с высотой подъема от 3 м до 10 м;Штука
28.22.16.00.00.00.20.11.1;эскалатор тоннельный;эскалатор тоннельный с высотой подъема от 10 м до 15 м;Штука
28.22.16.00.00.00.20.12.1;эскалатор тоннельный;эскалатор тоннельный с высотой подъема от 15 м до 20 м;Штука
28.22.16.00.00.00.20.13.1;эскалатор тоннельный;эскалатор тоннельный с высотой подъема от 20 м до 25 м;Штука
28.22.16.00.00.00.20.14.1;эскалатор тоннельный;эскалатор тоннельный с высотой подъема от 25 м до 30 м;Штука
28.22.16.00.00.00.20.15.1;эскалатор тоннельный;эскалатор тоннельный с высотой подъема от 30 м до 35 м;Штука
28.22.16.00.00.00.20.16.1;эскалатор тоннельный;эскалатор тоннельный с высотой подъема от 35 м до 40 м;Штука
28.22.16.00.00.00.20.17.1;эскалатор тоннельный;эскалатор тоннельный с высотой подъема от 40 м до 45 м;Штука
28.22.16.00.00.00.20.18.1;эскалатор тоннельный;эскалатор тоннельный с высотой подъема от 45 м до 50 м;Штука
28.22.16.00.00.00.20.19.1;эскалатор тоннельный;эскалатор тоннельный с высотой подъема от 50 м до 55 м;Штука
28.22.16.00.00.00.20.20.1;эскалатор тоннельный;эскалатор тоннельный с высотой подъема от 55 м до 60 м;Штука
28.22.16.00.00.00.20.21.1;эскалатор тоннельный;эскалатор тоннельный с высотой подъема от 60 м до 65 м;Штука
28.22.16.00.00.00.20.22.1;эскалатор тоннельный;эскалатор тоннельный с высотой подъема от 65 м до 70 м;Штука
28.22.16.00.00.00.20.23.1;эскалатор тоннельный;эскалатор тоннельный с высотой подъема от 70 м до 75 м;Штука
28.22.16.00.00.00.21.10.1;эскалатор поэтажный;эскалатор поэтажный с высотой подъема 3 м;Штука
28.22.16.00.00.00.21.11.1;эскалатор поэтажный;эскалатор поэтажный с высотой подъема 3,5 м;Штука
28.22.16.00.00.00.21.12.1;эскалатор поэтажный;эскалатор поэтажный с высотой подъема 4 м;Штука
28.22.16.00.00.00.21.13.1;эскалатор поэтажный;эскалатор поэтажный с высотой подъема 4,5 м;Штука
28.22.16.00.00.00.21.14.1;эскалатор поэтажный;эскалатор поэтажный с высотой подъема 5 м;Штука
28.22.16.00.00.00.21.15.1;эскалатор поэтажный;эскалатор поэтажный с высотой подъема 5,5 м;Штука
28.22.16.00.00.00.21.16.1;эскалатор поэтажный;эскалатор поэтажный с высотой подъема 6 м;Штука
28.22.16.00.00.00.22.10.1;эскалатор специальный прочие;эскалатор специальный прочие;Штука
28.22.16.00.00.00.23.10.1;конвейер пассажирский (траволатор);конвейер пассажирский ленточный с высотой подъема от 1 до 15 м;Штука
28.22.16.00.00.00.23.11.1;конвейер пассажирский (траволатор);конвейер пассажирский пластинчатый с высотой подъема от 1 до 15 м;Штука
28.22.17.00.00.00.10.10.1;элеватор пневматический;элеватор  пневматический, предназначенный для использования в сельском хозяйстве;Штука
28.22.17.00.00.00.10.11.1;конвейер пневматический;конвейер пневматический, предназначенный для использования в сельском хозяйстве;Штука
28.22.17.00.00.00.10.12.1;погрузчик пневматический;погрузчик пневматический сельскохозяйственный;Штука
28.22.17.00.00.00.10.13.1;транспортер пневматический;транспортер пневматический для животноводческих и птицеводческих ферм;Штука
28.22.17.00.00.00.10.14.1;погрузчик пневматический;погрузчик пневматический для животноводческих ферм;Штука
28.22.17.00.00.00.11.10.1;подъемник непрерывного действия;подъемник сельскохозяйственный непрерывного действия, кроме пневматических;Штука
28.22.17.00.00.00.11.11.1;конвейер непрерывного действия;конвейер (транспортер) сельскохозяйственный непрерывного действия, кроме пневматических;Штука
28.22.17.00.00.00.12.10.1;транспортер сельскохозяйственный;транспортер сельскохозяйственный для минеральных удобрений;Штука
28.22.17.00.00.00.12.11.1;транспортер сельскохозяйственный;транспортер сельскохозяйственный для овощей;Штука
28.22.17.00.00.00.12.12.1;транспортер сельскохозяйственный;транспортер сельскохозяйственный для кукурузных початков;Штука
28.22.17.00.00.00.12.13.1;транспортер сельскохозяйственный;транспортер сельскохозяйственный для корнеклубнеплодов;Штука
28.22.17.00.00.00.12.14.1;транспортер сельскохозяйственный;транспортер сельскохозяйственный для зерна (и отходов);Штука
28.22.17.00.00.00.12.15.1;транспортер сельскохозяйственный;транспортер сельскохозяйственный для хлопка;Штука
28.22.17.00.00.00.12.16.1;транспортер сельскохозяйственный;транспортер сельскохозяйственный универсальный;Штука
28.22.17.00.00.00.13.10.1;транспортер для животноводческих ферм;транспортер кормовой для животноводческих и птицеводческих ферм;Штука
28.22.17.00.00.00.13.11.1;транспортер для животноводческих ферм;транспортер для корнеклубнеплодов для животноводческих ферм;Штука
28.22.17.00.00.00.13.12.1;транспортер для животноводческих ферм;транспортер для навоза для животноводческих ферм;Штука
28.22.17.00.00.00.13.13.1;транспортер для животноводческих ферм;транспортер для помета для птицеводческих ферм;Штука
28.22.17.00.00.00.13.14.1;транспортер для животноводческих ферм;транспортер для силоса и сенажа для животноводческих и птицеводческих ферм;Штука
28.22.17.00.00.00.13.15.1;транспортер для животноводческих ферм;транспортер для яиц и цыплят для птицеводческих ферм;Штука
28.22.17.00.00.00.13.16.1;транспортер для животноводческих ферм;транспортер для животноводческих и птицеводческих ферм прочие;Штука
28.22.17.00.00.00.13.17.1;транспортер;для перемещения тележек;Штука
28.22.17.00.00.00.14.10.1;элеватор пневматический для сыпучих материалов;элеватор пневматический для сыпучих материалов (кроме предназначенных для использования в сельском хозяйстве);Штука
28.22.17.00.00.00.14.11.1;конвейер пневматический для сыпучих материалов;конвейер пневматический для сыпучих материалов (кроме предназначенных для использования в сельском хозяйстве);Штука
28.22.17.00.00.00.15.10.1;оборудование трубопроводного пневмотранспорта;оборудование систем трубопроводного пневмотранспорта в воздушном потоке для производства строительных материалов;Штука
28.22.17.00.00.00.15.11.1;оборудование трубопроводного пневмотранспорта;оборудование пневмотранспорта для бестарного хранения муки;Штука
28.22.17.00.00.00.15.12.1;оборудование трубопроводного пневмотранспорта;оборудование пневмотранспорта гранул резиновых смесей;Штука
28.22.17.00.00.00.15.13.1;оборудование трубопроводного пневмотранспорта;оборудование систем трубопроводного контейнерного пневмотранспорта для производства строительных материалов;Штука
28.22.17.00.00.00.15.14.1;оборудование трубопроводного пневмотранспорта;оборудование систем трубопроводного контейнерного пневмотранспорта для документов;Штука
28.22.17.00.00.00.16.10.1;элеватор ковшовый;элеватор ковшовый непрерывного действия для товаров или материалов;Штука
28.22.17.00.00.00.17.10.1;элеватор ленточный;элеватор ленточный непрерывного действия для товаров или материалов для гражданской авиации;Штука
28.22.17.00.00.00.18.10.1;элеватор ленточный, прочие;элеватор ленточный непрерывного действия для товаров или материалов прочие;Штука
28.22.17.00.00.00.19.10.1;конвейер непрерывного действия, прочие;конвейер непрерывного действия для гражданской авиации прочие, не включенные в другие группировки;Штука
28.22.17.00.00.00.20.10.1;конвейер роликовый;конвейер роликовый для товаров и материалов ;Штука
28.22.17.00.00.00.21.10.1;элеватор цепной ковшовый;элеватор цепной ковшовый с производительностью 20 м3/час;Штука
28.22.17.00.00.00.21.11.1;элеватор цепной ковшовый;элеватор цепной ковшовый с производительностью 28 м3/час;Штука
28.22.17.00.00.00.21.12.1;элеватор цепной ковшовый;элеватор цепной ковшовый с производительностью 50 м3/час;Штука
28.22.17.00.00.00.21.13.1;элеватор цепной ковшовый;элеватор цепной ковшовый с производительностью 20 м3/час;Штука
28.22.17.00.00.00.21.14.1;элеватор цепной ковшовый;элеватор цепной ковшовый с производительностью 60 м3/час;Штука
28.22.17.00.00.00.21.15.1;элеватор цепной ковшовый;элеватор цепной ковшовый с производительностью 70 м3/час;Штука
28.22.17.00.00.00.21.16.1;элеватор цепной ковшовый;элеватор цепной ковшовый с производительностью 80 м3/час;Штука
28.22.17.00.00.00.21.17.1;элеватор цепной ковшовый;элеватор цепной ковшовый с производительностью 125 м3/час;Штука
28.22.17.00.00.00.21.18.1;элеватор цепной ковшовый;элеватор цепной ковшовый с производительностью 150 м3/час;Штука
28.22.17.00.00.00.21.19.1;элеватор цепной ковшовый;элеватор цепной ковшовый с производительностью 200 м3/час;Штука
28.22.17.00.00.00.22.10.1;элеватор ленточный ковшовый;элеватор ленточный ковшовый с производительностью 4 м3/час;Штука
28.22.17.00.00.00.22.11.1;элеватор ленточный ковшовый;элеватор ленточный ковшовый с производительностью 5 м3/час;Штука
28.22.17.00.00.00.22.12.1;элеватор ленточный ковшовый;элеватор ленточный ковшовый с производительностью 7 м3/час;Штука
28.22.17.00.00.00.22.13.1;элеватор ленточный ковшовый;элеватор ленточный ковшовый с производительностью 10 м3/час;Штука
28.22.17.00.00.00.22.14.1;элеватор ленточный ковшовый;элеватор ленточный ковшовый с производительностью 17 м3/час;Штука
28.22.17.00.00.00.22.15.1;элеватор ленточный ковшовый;элеватор ленточный ковшовый с производительностью 18 м3/час;Штука
28.22.17.00.00.00.22.16.1;элеватор ленточный ковшовый;элеватор ленточный ковшовый с производительностью 19 м3/час;Штука
28.22.17.00.00.00.22.17.1;элеватор ленточный ковшовый;элеватор ленточный ковшовый с производительностью 28 м3/час;Штука
28.22.17.00.00.00.22.18.1;элеватор ленточный ковшовый;элеватор ленточный ковшовый с производительностью 30 м3/час;Штука
28.22.17.00.00.00.22.19.1;элеватор ленточный ковшовый;элеватор ленточный ковшовый с производительностью 45 м3/час;Штука
28.22.17.00.00.00.22.20.1;элеватор ленточный ковшовый;элеватор ленточный ковшовый с производительностью 58 м3/час;Штука
28.22.17.00.00.00.22.21.1;элеватор ленточный ковшовый;элеватор ленточный ковшовый с производительностью 62 м3/час;Штука
28.22.17.00.00.00.22.22.1;элеватор ленточный ковшовый;элеватор ленточный ковшовый с производительностью 88 м3/час;Штука
28.22.17.00.00.00.22.23.1;элеватор ленточный ковшовый;элеватор ленточный ковшовый с производительностью 110 м3/час;Штука
28.22.17.00.00.00.22.24.1;элеватор ленточный ковшовый;элеватор ленточный ковшовый с производительностью 150 м3/час;Штука
28.22.17.00.00.00.22.25.1;элеватор ленточный ковшовый;элеватор ленточный ковшовый с производительностью 200 м3/час;Штука
28.22.17.00.00.00.23.10.1;конвейер пластинчатый;конвейер пластинчатый с грузоподъемностью 0,1 кг;Штука
28.22.17.00.00.00.23.11.1;конвейер пластинчатый;конвейер пластинчатый с грузоподъемностью 1 кг;Штука
28.22.17.00.00.00.23.12.1;конвейер пластинчатый;конвейер пластинчатый с грузоподъемностью 10 кг;Штука
28.22.17.00.00.00.23.13.1;конвейер пластинчатый;конвейер пластинчатый с грузоподъемностью 20 кг;Штука
28.22.17.00.00.00.23.14.1;конвейер пластинчатый;конвейер пластинчатый с грузоподъемностью 30 кг;Штука
28.22.17.00.00.00.23.15.1;конвейер пластинчатый;конвейер пластинчатый с грузоподъемностью 40 кг;Штука
28.22.17.00.00.00.23.16.1;конвейер пластинчатый;конвейер пластинчатый с грузоподъемностью 50 кг;Штука
28.22.17.00.00.00.23.17.1;конвейер пластинчатый;конвейер пластинчатый с грузоподъемностью 60 кг;Штука
28.22.17.00.00.00.23.18.1;конвейер пластинчатый;конвейер пластинчатый с грузоподъемностью 70 кг;Штука
28.22.17.00.00.00.23.19.1;конвейер пластинчатый;конвейер пластинчатый с грузоподъемностью 80 кг;Штука
28.22.17.00.00.00.23.20.1;конвейер пластинчатый;конвейер пластинчатый с грузоподъемностью 90 кг;Штука
28.22.17.00.00.00.23.21.1;конвейер пластинчатый;конвейер пластинчатый с грузоподъемностью 100 кг;Штука
28.22.17.00.00.00.23.22.1;конвейер пластинчатый;конвейер пластинчатый с грузоподъемностью 110 кг;Штука
28.22.17.00.00.00.23.23.1;конвейер пластинчатый;конвейер пластинчатый с грузоподъемностью 120 кг;Штука
28.22.17.00.00.00.23.24.1;конвейер пластинчатый;конвейер пластинчатый с грузоподъемностью 130 кг;Штука
28.22.17.00.00.00.23.25.1;конвейер пластинчатый;конвейер пластинчатый с грузоподъемностью 140 кг;Штука
28.22.17.00.00.00.23.26.1;конвейер пластинчатый;конвейер пластинчатый с грузоподъемностью 150 кг;Штука
28.22.17.00.00.00.24.10.1;шнековый конвейер передвижной;шнековый конвейер передвижной с мощностью 35 т/ч;Штука
28.22.17.00.00.00.24.11.1;шнековый конвейер передвижной;шнековый конвейер передвижной с мощностью 50 т/ч;Штука
28.22.17.00.00.00.24.12.1;шнековый конвейер передвижной;шнековый конвейер передвижной с мощностью 100 т/ч;Штука
28.22.17.00.00.00.24.13.1;шнековый конвейер передвижной;шнековый конвейер передвижной с мощностью 150 т/ч;Штука
28.22.17.00.00.00.25.10.1;шнековый конвейер встроенный;шнековый конвейер встроенный с мощностью 35 т/ч;Штука
28.22.17.00.00.00.25.11.1;шнековый конвейер встроенный;шнековый конвейер встроенный с мощностью 50 т/ч;Штука
28.22.17.00.00.00.25.12.1;шнековый конвейер встроенный;шнековый конвейер встроенный с мощностью 90 т/ч;Штука
28.22.17.00.00.00.26.10.1;шнековый конвейер с отводом в сторону;шнековый конвейер с отводом в сторону с мощностью 20 т/ч;Штука
28.22.17.00.00.00.26.11.1;шнековый конвейер с отводом в сторону;шнековый конвейер с отводом в сторону с мощностью 35 т/ч;Штука
28.22.17.00.00.00.26.12.1;шнековый конвейер с отводом в сторону;шнековый конвейер с отводом в сторону с мощностью 50 т/ч;Штука
28.22.17.00.00.00.26.13.1;шнековый конвейер с отводом в сторону;шнековый конвейер с отводом в сторону с мощностью 100 т/ч;Штука
28.22.17.00.00.00.26.14.1;шнековый конвейер с отводом в сторону;шнековый конвейер с отводом в сторону с мощностью 150 т/ч;Штука
28.22.17.00.00.00.27.10.1;шнековый конвейер с отводом назад;шнековый конвейер с отводом назад с мощностью 20  т/ч;Штука
28.22.17.00.00.00.27.11.1;шнековый конвейер с отводом назад;шнековый конвейер с отводом назад с мощностью 25  т/ч;Штука
28.22.17.00.00.00.27.12.1;шнековый конвейер с отводом назад;шнековый конвейер с отводом назад с мощностью 35  т/ч;Штука
28.22.17.00.00.00.27.13.1;шнековый конвейер с отводом назад;шнековый конвейер с отводом назад с мощностью 50  т/ч;Штука
28.22.17.00.00.00.28.10.1;конвейер вибрационный горизонтальный;конвейер вибрационный горизонтальный с производительностью 1 м3/ч;Штука
28.22.17.00.00.00.28.11.1;конвейер вибрационный горизонтальный;конвейер вибрационный горизонтальный с производительностью 1,6 м3/ч;Штука
28.22.17.00.00.00.28.12.1;конвейер вибрационный горизонтальный;конвейер вибрационный горизонтальный с производительностью 2,5 м3/ч;Штука
28.22.17.00.00.00.28.13.1;конвейер вибрационный горизонтальный;конвейер вибрационный горизонтальный с производительностью 3,2 м3/ч;Штука
28.22.17.00.00.00.28.14.1;конвейер вибрационный горизонтальный;конвейер вибрационный горизонтальный с производительностью 4 м3/ч;Штука
28.22.17.00.00.00.28.15.1;конвейер вибрационный горизонтальный;конвейер вибрационный горизонтальный с производительностью 5 м3/ч;Штука
28.22.17.00.00.00.28.16.1;конвейер вибрационный горизонтальный;конвейер вибрационный горизонтальный с производительностью 6,3 м3/ч;Штука
28.22.17.00.00.00.28.17.1;конвейер вибрационный горизонтальный;конвейер вибрационный горизонтальный с производительностью 8 м3/ч;Штука
28.22.17.00.00.00.28.18.1;конвейер вибрационный горизонтальный;конвейер вибрационный горизонтальный с производительностью 10 м3/ч;Штука
28.22.17.00.00.00.28.19.1;конвейер вибрационный горизонтальный;конвейер вибрационный горизонтальный с производительностью 12,5 м3/ч;Штука
28.22.17.00.00.00.28.20.1;конвейер вибрационный горизонтальный;конвейер вибрационный горизонтальный с производительностью 16 м3/ч;Штука
28.22.17.00.00.00.28.21.1;конвейер вибрационный горизонтальный;конвейер вибрационный горизонтальный с производительностью 20 м3/ч;Штука
28.22.17.00.00.00.28.22.1;конвейер вибрационный горизонтальный;конвейер вибрационный горизонтальный с производительностью 25 м3/ч;Штука
28.22.17.00.00.00.28.23.1;конвейер вибрационный горизонтальный;конвейер вибрационный горизонтальный с производительностью 32 м3/ч;Штука
28.22.17.00.00.00.28.24.1;конвейер вибрационный горизонтальный;конвейер вибрационный горизонтальный с производительностью 40 м3/ч;Штука
28.22.17.00.00.00.28.25.1;конвейер вибрационный горизонтальный;конвейер вибрационный горизонтальный с производительностью 50 м3/ч;Штука
28.22.17.00.00.00.28.26.1;конвейер вибрационный горизонтальный;конвейер вибрационный горизонтальный с производительностью 63 м3/ч;Штука
28.22.17.00.00.00.28.27.1;конвейер вибрационный горизонтальный;конвейер вибрационный горизонтальный с производительностью 80 м3/ч;Штука
28.22.17.00.00.00.28.28.1;конвейер вибрационный горизонтальный;конвейер вибрационный горизонтальный с производительностью 100 м3/ч;Штука
28.22.17.00.00.00.28.29.1;конвейер вибрационный горизонтальный;конвейер вибрационный горизонтальный с производительностью 125 м3/ч;Штука
28.22.17.00.00.00.28.30.1;конвейер вибрационный горизонтальный;конвейер вибрационный горизонтальный с производительностью 160 м3/ч;Штука
28.22.17.00.00.00.28.31.1;конвейер вибрационный горизонтальный;конвейер вибрационный горизонтальный с производительностью 200 м3/ч;Штука
28.22.17.00.00.00.28.32.1;конвейер вибрационный горизонтальный;конвейер вибрационный горизонтальный с производительностью 250 м3/ч;Штука
28.22.17.00.00.00.28.33.1;конвейер вибрационный горизонтальный;конвейер вибрационный горизонтальный с производительностью 320 м3/ч;Штука
28.22.17.00.00.00.28.34.1;конвейер вибрационный горизонтальный;конвейер вибрационный горизонтальный с производительностью 400 м3/ч;Штука
28.22.17.00.00.00.28.35.1;конвейер вибрационный горизонтальный;конвейер вибрационный горизонтальный с производительностью 500 м3/ч;Штука
28.22.17.00.00.00.29.10.1;конвейер вибрационный вертикальный;конвейер вибрационный вертикальный с производительностью 1 м3/ч;Штука
28.22.17.00.00.00.29.11.1;конвейер вибрационный вертикальный;конвейер вибрационный вертикальный с производительностью 1,6 м3/ч;Штука
28.22.17.00.00.00.29.12.1;конвейер вибрационный вертикальный;конвейер вибрационный вертикальный с производительностью 2,5 м3/ч;Штука
28.22.17.00.00.00.29.13.1;конвейер вибрационный вертикальный;конвейер вибрационный вертикальный с производительностью 3,2 м3/ч;Штука
28.22.17.00.00.00.29.14.1;конвейер вибрационный вертикальный;конвейер вибрационный вертикальный с производительностью 4 м3/ч;Штука
28.22.17.00.00.00.29.15.1;конвейер вибрационный вертикальный;конвейер вибрационный вертикальный с производительностью 5 м3/ч;Штука
28.22.17.00.00.00.29.16.1;конвейер вибрационный вертикальный;конвейер вибрационный вертикальный с производительностью 6,3 м3/ч;Штука
28.22.17.00.00.00.29.17.1;конвейер вибрационный вертикальный;конвейер вибрационный вертикальный с производительностью 8 м3/ч;Штука
28.22.17.00.00.00.29.18.1;конвейер вибрационный вертикальный;конвейер вибрационный вертикальный с производительностью 10 м3/ч;Штука
28.22.17.00.00.00.29.19.1;конвейер вибрационный вертикальный;конвейер вибрационный вертикальный с производительностью 12,5 м3/ч;Штука
28.22.17.00.00.00.29.20.1;конвейер вибрационный вертикальный;конвейер вибрационный вертикальный с производительностью 16 м3/ч;Штука
28.22.17.00.00.00.29.21.1;конвейер вибрационный вертикальный;конвейер вибрационный вертикальный с производительностью 20 м3/ч;Штука
28.22.17.00.00.00.29.22.1;конвейер вибрационный вертикальный;конвейер вибрационный вертикальный с производительностью 25 м3/ч;Штука
28.22.17.00.00.00.29.23.1;конвейер вибрационный вертикальный;конвейер вибрационный вертикальный с производительностью 32 м3/ч;Штука
28.22.17.00.00.00.29.24.1;конвейер вибрационный вертикальный;конвейер вибрационный вертикальный с производительностью 40 м3/ч;Штука
28.22.17.00.00.00.29.25.1;конвейер вибрационный вертикальный;конвейер вибрационный вертикальный с производительностью 50 м3/ч;Штука
28.22.17.00.00.00.30.10.1;элеватор специальный наклонный;элеватор специальный наклонный с производительностью 70 т/ч;Штука
28.22.17.00.00.00.30.11.1;элеватор специальный наклонный;элеватор специальный наклонный с производительностью 220 т/ч;Штука
28.22.17.00.00.00.30.12.1;элеватор специальный наклонный;элеватор специальный наклонный с производительностью 320 т/ч;Штука
28.22.17.00.00.00.31.10.1;элеватор специальный обезвоживающий;элеватор специальный обезвоживающий с производительностью 38,5 т/ч;Штука
28.22.17.00.00.00.31.11.1;элеватор специальный обезвоживающий;элеватор специальный обезвоживающий с производительностью 57 т/ч;Штука
28.22.17.00.00.00.31.12.1;элеватор специальный обезвоживающий;элеватор специальный обезвоживающий с производительностью 88 т/ч;Штука
28.22.17.00.00.00.31.13.1;элеватор специальный обезвоживающий;элеватор специальный обезвоживающий с производительностью 120 т/ч;Штука
28.22.17.00.00.00.31.14.1;элеватор специальный обезвоживающий;элеватор специальный обезвоживающий с производительностью 129 т/ч;Штука
28.22.17.00.00.00.31.15.1;элеватор специальный обезвоживающий;элеватор специальный обезвоживающий с производительностью 220 т/ч;Штука
28.22.17.00.00.00.31.16.1;элеватор специальный обезвоживающий;элеватор специальный обезвоживающий с производительностью 324 т/ч;Штука
28.22.17.00.00.00.31.17.1;элеватор специальный обезвоживающий;элеватор специальный обезвоживающий с производительностью 38,5 т/ч;Штука
28.22.17.00.00.00.32.10.1;багер-элеватор;багер-элеватор специальный;Штука
28.22.17.00.00.00.33.10.1;элеватор, прочие;элеватор, транспортер и конвейер непрерывного действия для товаров и материалов прочие;Штука
28.22.17.00.00.00.34.10.1;Конвейерная линия;Конвейерная линия;Штука
28.22.17.00.00.10.10.10.1;Питатель сырого угля;тарельчатый;Штука
28.22.17.00.00.10.20.10.1;Питатель сырого угля;скребковый;Штука
28.22.17.00.00.10.30.10.1;Питатель сырого угля;ленточный;Штука
28.22.18.00.00.00.10.10.1;оборудование для обмена вагонеток;оборудование для обмена вагонеток с производительностью 1000 т/ч;Штука
28.22.18.00.00.00.10.11.1;комплекс и агрегат для обмена вагонеток;комплекс и агрегат для обмена вагонеток;Штука
28.22.18.00.00.00.10.12.1;компенсатор высоты;компенсатор высоты с рабочим элементом - пластинчатой цепью с кулаками - толкателями;Штука
28.22.18.00.00.00.10.13.1;площадка качающаяся;площадка качающаяся с условной длиной вылета 1500 мм;Штука
28.22.18.00.00.00.10.14.1;площадка качающаяся;площадка качающаяся с условной длиной вылета 2000 мм;Штука
28.22.18.00.00.00.10.15.1;площадка качающаяся;площадка качающаяся с условной длиной вылета 2500 мм;Штука
28.22.18.00.00.00.10.16.1;площадка перестановочная;площадка перестановочная ;Штука
28.22.18.00.00.00.11.10.1;толкатель вагонеток;толкатель вагонеток;Штука
28.22.18.00.00.00.12.10.1;опрокидыватель вагонеток;опрокидыватель вагонеток круговой;Штука
28.22.18.00.00.00.12.11.1;опрокидыватель вагонеток;опрокидыватель вагонеток боковой;Штука
28.22.18.00.00.00.12.13.1;опрокидыватель вагонеток;опрокидыватель вагонеток лобовой (торцевой);Штука
28.22.18.00.00.00.13.10.1;вагоноопрокидыватель стационарный;вагоноопрокидыватель  стационарный роторный;Штука
28.22.18.00.00.00.13.11.1;вагоноопрокидыватель стационарный;вагоноопрокидыватель  стационарный круговой;Штука
28.22.18.00.00.00.13.12.1;вагоноопрокидыватель стационарный;вагоноопрокидыватель  стационарный торцевой;Штука
28.22.18.00.00.00.13.13.1;вагоноопрокидыватель стационарный;вагоноопрокидыватель  стационарный боковой;Штука
28.22.18.00.00.00.13.14.1;вагоноопрокидыватель стационарный;вагоноопрокидыватель  стационарный комбинированный;Штука
28.22.18.00.00.00.14.10.1;вагоноопрокидыватель передвижной;вагоноопрокидыватель передвижной;Штука
28.22.18.00.00.00.15.10.1;подвесная канатная дорога;подвесная канатная дорога с кольцевым движением вагонеток;Штука
28.22.18.00.00.00.15.11.1;подвесная канатная дорога;подвесная канатная дорога с маятниковым движением вагонеток;Штука
28.22.18.00.00.00.16.10.1;пассажирская подвесная канатная дорога;пассажирская подвесная канатная дорога однокресельная;Штука
28.22.18.00.00.00.16.11.1;пассажирская подвесная канатная дорога;пассажирская подвесная канатная дорога парнокресельная;Штука
28.22.18.00.00.00.16.12.1;пассажирская подвесная канатная дорога;пассажирская подвесная канатная дорога маятниковая;Штука
28.22.18.00.00.00.16.13.1;пассажирская подвесная канатная дорога;пассажирская подвесная канатная дорога гондольная;Штука
28.22.18.00.00.00.16.14.1;пассажирская подвесная канатная дорога;пассажирская подвесная канатная дорога четырехместная кресельная;Штука
28.22.18.00.00.00.16.15.1;пассажирская подвесная канатная дорога;пассажирская подвесная канатная дорога шестиместная кресельная;Штука
28.22.18.00.00.00.17.10.1;напочвенная канатная дорога;напочвенная канатная дорога с мощностью привода 45 кВт;Штука
28.22.18.00.00.00.17.11.1;напочвенная канатная дорога;напочвенная канатная дорога с мощностью привода 90 кВт;Штука
28.22.18.00.00.00.17.12.1;напочвенная канатная дорога;напочвенная канатная дорога с мощностью привода 110 кВт;Штука
28.22.18.00.00.00.17.13.1;напочвенная канатная дорога;напочвенная канатная дорога с мощностью привода 132 кВт;Штука
28.22.18.00.00.00.18.10.1;подъемник лыжный воздушный кресельный;подъемник лыжные воздушный кресельный одноместный;Штука
28.22.18.00.00.00.18.11.1;подъемник лыжный воздушный кресельный;подъемник лыжные воздушный кресельный двухместный;Штука
